Sprint_ID,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP0829,64.27,53.67,33.1,6.0,44.93,2.46,4.91,0.14,Bob,45.47,37.6,38.07,8.39,0.62,166.2,0.46,ISS0809,Bug,High,22.88,8.25,Refactor code,17.34,21.71,30.27,2.52,1.16,-0.65,Improve performance,Tech debt,Feature,13.59,6.66,Carol,15.18
SP0740,67.38,47.66,31.9,6.26,56.22,1.86,7.17,0.45,David,42.26,51.96,41.44,4.3,3.36,97.26,-0.12,ISS0046,Bug,Low,10.99,4.57,Update UI,8.44,34.23,32.38,1.6,1.04,0.8,Code cleanup,User request,Bug,6.21,6.55,Carol,12.94
SP0868,63.17,33.84,82.33,5.44,63.83,0.43,0.33,0.54,David,27.41,14.63,18.34,4.31,1.45,141.66,0.49,ISS0760,Story,Medium,12.54,8.67,Add feature,9.46,34.44,23.32,0.6,2.42,-0.29,Fix bug,Tech debt,Bug,15.14,4.36,Alice,13.68
SP0689,23.25,50.22,61.61,0.19,67.92,4.73,0.38,1.33,Carol,33.63,32.47,33.05,7.09,0.47,98.03,0.55,ISS0792,Task,Low,15.69,6.16,Fix bug,26.51,49.15,33.76,0.93,2.94,0.32,Improve performance,New module,Refactor,16.27,1.32,Carol,16.32
SP0347,71.28,28.82,38.97,6.31,55.51,1.92,-3.31,-0.26,David,42.56,28.17,44.75,3.17,1.75,48.39,-0.71,ISS0969,Story,High,7.94,9.04,Update UI,7.38,30.75,29.59,1.21,1.51,0.08,Fix bug,Critical bug,Bug,3.35,7.33,Carol,18.07
SP0256,52.58,25.58,77.81,7.63,29.16,0.08,2.98,0.23,Bob,42.78,39.94,23.83,0.81,2.78,122.21,0.6,ISS0631,Bug,High,15.41,8.09,Fix bug,8.28,39.36,27.46,-0.0,2.57,0.67,Fix bug,Critical bug,Performance,16.04,5.2,Bob,1.14
SP0592,37.41,42.03,87.24,4.69,63.51,0.21,0.13,0.76,Alice,51.48,56.29,35.62,6.09,2.0,129.87,0.83,ISS0453,Story,High,17.38,6.22,Add feature,21.56,38.89,28.53,2.71,0.73,1.24,Improve performance,Tech debt,Feature,15.24,13.76,Alice,17.86
SP0876,35.94,50.59,71.68,1.52,65.54,3.38,-2.48,0.25,Alice,38.56,37.27,29.75,7.31,2.47,74.06,-0.17,ISS0333,Task,Medium,0.92,10.09,Fix bug,8.57,25.45,26.25,0.22,1.19,1.19,Code cleanup,User request,Refactor,14.65,11.1,Carol,-0.96
SP0166,51.15,24.09,81.57,6.1,67.05,1.54,2.73,0.55,Bob,56.19,26.5,29.32,5.82,2.75,176.34,0.55,ISS0483,Task,Medium,10.5,5.09,Update UI,22.04,43.97,27.79,1.5,2.51,0.45,Develop feature,Critical bug,Performance,19.0,2.83,David,17.26
SP0715,31.53,47.03,55.65,1.13,21.83,0.79,-1.9,0.82,David,35.41,74.43,36.13,6.1,2.74,159.27,0.21,ISS0876,Story,Medium,12.97,6.5,Fix bug,24.46,44.36,24.34,3.44,2.84,-0.04,Develop feature,New module,Bug,10.5,13.02,Alice,23.37
SP0587,65.33,47.26,57.02,8.49,73.45,0.44,5.03,0.46,Carol,46.3,30.89,43.4,2.39,1.51,180.92,1.07,ISS0992,Task,Medium,13.8,9.37,Add feature,12.33,61.02,27.02,0.28,0.58,-0.23,Improve performance,Critical bug,Bug,17.48,6.09,Alice,13.1
SP0246,34.72,30.58,81.14,2.87,74.3,3.5,5.58,0.16,Bob,40.24,17.34,38.56,6.43,2.83,109.1,0.22,ISS0854,Task,Low,5.72,8.33,Fix bug,10.4,30.31,35.23,2.6,1.83,-0.2,Develop feature,Critical bug,Performance,13.12,1.05,David,11.09
SP0071,36.71,28.57,97.32,2.93,36.53,-1.06,3.07,-0.23,Bob,39.22,47.42,43.25,5.81,1.18,192.84,1.36,ISS0758,Bug,Medium,10.92,3.67,Fix bug,17.55,30.9,23.05,2.15,-0.09,0.19,Develop feature,User request,Refactor,8.17,5.93,Bob,24.93
SP0564,76.72,47.95,65.85,6.08,61.48,-0.65,11.45,-0.08,David,34.6,41.81,21.61,3.53,1.34,166.34,1.05,ISS0613,Story,High,14.28,3.23,Refactor code,20.91,45.52,26.73,0.97,1.35,-0.02,Develop feature,Tech debt,Feature,12.45,3.26,Alice,22.13
SP0817,46.39,50.69,55.21,1.86,52.89,5.9,6.28,-0.68,Carol,52.73,54.6,50.84,3.93,-0.86,139.72,0.57,ISS0229,Bug,High,3.71,8.97,Update UI,12.6,34.57,27.49,3.92,1.67,-0.55,Improve performance,User request,Refactor,6.74,7.08,David,7.49
SP0240,51.66,45.01,46.44,4.88,48.5,-1.15,8.92,0.21,David,12.53,20.78,28.02,0.95,3.3,104.8,0.43,ISS0269,Bug,Medium,2.73,7.99,Fix bug,12.32,46.79,21.97,-0.4,2.04,-0.25,Develop feature,User request,Feature,15.34,7.93,Alice,10.46
SP0046,59.46,30.46,58.72,4.26,45.54,1.6,-0.66,-0.74,Bob,65.09,35.22,47.62,2.06,1.89,24.2,1.15,ISS0156,Task,Low,3.88,10.78,Update UI,10.76,33.05,32.89,0.51,2.3,0.58,Fix bug,Critical bug,Bug,3.99,2.36,Bob,10.36
SP0192,56.6,48.63,55.24,2.7,42.25,1.85,-3.68,0.21,Bob,44.27,59.96,26.05,3.08,1.76,60.6,0.17,ISS0676,Bug,Low,6.7,3.93,Add feature,19.46,45.93,32.09,1.58,2.51,-0.42,Fix bug,User request,Performance,12.0,5.49,David,16.76
SP0647,54.15,12.96,110.88,1.53,34.63,1.93,6.72,-0.16,Bob,39.64,22.31,36.66,5.26,2.2,162.47,0.2,ISS0912,Bug,Medium,7.78,0.87,Refactor code,8.48,41.3,28.6,1.73,0.38,0.45,Develop feature,User request,Bug,10.19,4.39,Carol,24.54
SP0227,25.47,13.96,66.66,3.09,47.53,0.73,0.29,0.54,Alice,48.62,58.97,41.11,2.84,3.97,78.15,0.03,ISS0065,Story,Medium,7.52,3.18,Add feature,13.01,49.42,23.12,2.45,2.85,0.16,Fix bug,Critical bug,Performance,6.69,3.42,Bob,8.75
SP0410,36.29,33.58,84.26,1.37,5.81,3.15,-8.11,0.4,Carol,38.32,16.16,43.26,3.31,0.75,128.73,0.48,ISS0248,Story,Medium,10.39,7.63,Fix bug,29.83,14.61,26.0,0.06,2.85,0.6,Develop feature,Tech debt,Performance,10.58,9.03,Alice,10.93
SP0913,9.97,38.58,87.82,4.73,19.77,2.41,4.59,0.11,Bob,43.1,14.75,38.05,9.01,4.94,189.76,-0.63,ISS0104,Bug,Low,13.29,1.79,Fix bug,17.97,53.81,19.37,1.68,1.15,1.0,Develop feature,User request,Bug,13.89,9.42,David,14.07
SP0986,45.69,55.86,51.84,4.33,59.72,1.34,4.77,-0.1,Alice,58.91,66.63,31.99,6.16,5.22,99.03,0.51,ISS0773,Bug,Low,16.12,-0.18,Update UI,11.41,35.39,34.62,1.14,1.82,0.51,Fix bug,User request,Bug,14.47,5.41,Alice,25.43
SP0107,42.61,39.14,52.83,3.0,58.37,2.68,5.35,0.41,David,38.44,36.96,29.39,2.84,1.04,132.15,1.1,ISS0262,Task,Low,9.08,9.49,Fix bug,24.48,36.4,25.17,5.02,4.06,-0.32,Develop feature,Critical bug,Feature,17.94,11.52,Carol,10.73
SP0178,59.32,17.92,44.78,5.51,58.49,1.19,-2.09,0.03,David,51.85,31.7,48.83,4.01,3.77,75.42,0.72,ISS0112,Task,Medium,13.81,9.38,Fix bug,12.07,23.87,16.37,1.78,2.7,0.37,Code cleanup,Critical bug,Bug,9.11,9.36,David,24.31
SP0321,61.69,34.44,130.04,3.59,63.61,4.83,-4.93,-0.21,David,44.73,51.41,33.07,6.06,3.09,196.15,-0.3,ISS0155,Task,Medium,12.1,10.17,Add feature,11.32,27.81,22.33,1.86,2.43,0.46,Develop feature,Critical bug,Refactor,10.18,3.61,Alice,22.33
SP0420,44.81,30.84,85.74,2.93,60.56,0.25,3.06,0.33,Carol,26.13,68.34,29.52,8.82,4.35,141.14,-0.67,ISS0727,Story,High,5.32,6.47,Refactor code,17.72,37.2,19.34,-0.29,3.46,-0.27,Improve performance,New module,Performance,9.48,9.21,Carol,11.14
SP0546,53.06,20.75,89.06,5.37,69.64,2.18,5.58,-0.62,Bob,52.04,41.36,29.5,9.06,0.73,106.51,0.05,ISS0602,Story,Low,19.03,9.04,Update UI,16.89,53.67,20.92,1.64,1.55,0.7,Fix bug,User request,Feature,6.68,2.49,Carol,12.17
SP0799,44.58,11.36,75.83,3.34,37.07,2.13,7.24,-0.4,Alice,47.09,56.4,39.86,8.81,2.71,220.13,0.92,ISS0536,Bug,Low,14.79,9.56,Fix bug,9.83,65.52,25.1,1.65,2.32,0.29,Code cleanup,Tech debt,Feature,10.77,5.73,Bob,13.59
SP0522,66.28,49.56,68.77,-3.69,55.56,3.41,2.52,-0.03,David,39.46,63.57,33.67,5.48,-0.35,218.44,0.92,ISS0322,Task,High,18.7,9.22,Add feature,10.64,44.52,29.81,1.31,1.37,0.07,Improve performance,User request,Performance,9.83,10.4,Alice,8.71
SP0423,58.48,39.21,76.24,4.77,51.05,3.15,7.43,0.16,David,39.28,33.62,35.83,4.46,2.35,149.82,0.7,ISS0597,Story,High,21.53,0.83,Update UI,19.47,28.24,19.55,3.4,2.0,-0.27,Improve performance,New module,Feature,5.08,7.42,Carol,16.35
SP0856,61.51,49.68,46.26,3.39,26.83,-2.4,6.73,0.28,Bob,54.09,48.55,18.92,3.73,4.74,147.63,1.62,ISS0332,Task,Low,10.99,-0.49,Update UI,11.69,34.61,30.63,3.67,2.83,-0.15,Develop feature,New module,Bug,9.57,9.37,Bob,16.54
SP0406,70.62,69.85,72.55,3.48,40.4,1.82,-3.21,0.51,David,54.39,39.99,26.63,6.56,0.42,66.1,0.59,ISS0302,Bug,High,11.31,7.45,Fix bug,14.13,26.56,24.53,2.48,2.85,0.13,Improve performance,User request,Performance,7.98,3.62,Bob,7.09
SP0607,45.28,52.63,102.58,1.18,43.85,2.66,16.53,0.58,David,37.98,70.79,39.79,3.8,4.78,76.64,1.0,ISS0376,Story,Low,4.74,8.91,Add feature,14.43,40.3,27.36,-0.12,4.74,0.74,Code cleanup,Tech debt,Refactor,15.1,4.38,David,9.0
SP0721,34.64,41.2,45.65,3.19,49.12,1.58,3.38,1.12,Bob,24.14,26.91,31.93,4.28,3.73,88.94,0.48,ISS0016,Story,High,13.84,3.96,Refactor code,16.89,33.66,27.25,-1.19,2.38,-0.03,Code cleanup,Critical bug,Refactor,14.46,7.87,Carol,18.36
SP0928,67.69,30.51,89.98,2.74,46.78,3.35,6.92,-0.22,David,51.6,60.94,45.06,9.1,2.11,98.53,0.26,ISS0557,Bug,Low,6.05,7.71,Fix bug,16.8,27.42,37.2,1.36,2.43,0.35,Improve performance,New module,Bug,2.83,5.36,Carol,16.5
SP0629,60.69,34.08,80.7,4.72,53.98,1.94,4.43,0.37,Bob,37.15,26.7,36.69,6.58,0.59,117.45,1.03,ISS0427,Story,High,7.79,13.8,Add feature,13.72,25.29,25.36,0.93,-0.27,-0.12,Improve performance,Critical bug,Performance,6.76,14.85,Carol,16.89
SP0036,61.23,37.96,84.47,0.54,71.91,0.69,1.74,0.02,Carol,40.49,31.56,22.01,3.95,0.17,194.28,0.29,ISS0813,Task,Low,9.86,9.8,Update UI,10.7,15.31,25.59,2.82,3.81,0.16,Improve performance,User request,Refactor,1.5,3.51,Carol,12.14
SP0638,37.45,60.97,70.92,9.63,48.21,3.8,-3.64,-0.13,David,29.12,25.85,9.14,2.78,2.23,66.43,0.32,ISS0511,Bug,Medium,15.32,9.13,Fix bug,12.06,32.15,27.62,3.34,4.12,0.46,Code cleanup,Critical bug,Bug,7.13,8.36,Carol,11.76
SP0271,45.14,35.81,66.33,2.34,19.37,1.53,-0.72,0.87,Bob,37.05,57.73,43.34,3.28,2.14,209.88,0.48,ISS0965,Bug,High,6.11,5.92,Refactor code,6.96,50.16,20.54,3.02,2.13,1.0,Improve performance,User request,Feature,-3.0,4.98,Alice,3.7
SP0212,48.18,41.7,59.68,-1.74,59.66,2.72,-5.48,0.64,Bob,51.01,48.55,30.29,4.73,1.1,89.45,1.44,ISS0715,Bug,Low,13.44,8.34,Fix bug,24.0,34.21,39.26,2.26,3.45,0.48,Develop feature,New module,Feature,8.4,7.91,Carol,15.23
SP0606,87.88,55.88,82.59,9.63,40.52,0.44,-2.08,-0.1,Carol,30.88,25.72,43.51,2.63,1.17,102.54,0.96,ISS0212,Task,Low,2.53,7.79,Fix bug,20.44,47.49,30.48,4.12,2.4,-0.77,Code cleanup,Tech debt,Performance,14.59,6.28,Carol,10.6
SP0686,56.75,11.07,68.33,6.9,57.61,3.62,2.14,-0.27,Alice,38.68,19.04,46.53,5.06,1.79,93.18,0.18,ISS0516,Task,Medium,16.1,13.58,Fix bug,7.24,11.98,33.87,3.02,1.42,0.45,Develop feature,Critical bug,Bug,16.14,8.99,David,13.26
SP0026,53.63,38.94,86.88,7.36,81.87,4.38,-6.36,0.44,Carol,12.95,79.31,53.79,5.39,5.12,202.94,0.73,ISS0404,Bug,High,13.35,9.03,Add feature,12.32,48.59,36.5,1.72,3.51,0.34,Develop feature,Critical bug,Feature,7.06,5.03,Bob,13.88
SP0612,56.88,21.34,53.43,3.16,28.14,2.26,-4.2,-0.4,Alice,36.89,38.24,40.35,1.07,1.37,171.62,1.07,ISS0963,Task,Low,10.77,7.96,Update UI,16.16,36.47,35.04,5.39,-1.34,0.0,Code cleanup,Critical bug,Bug,13.58,3.59,Carol,18.53
SP0061,43.97,16.44,61.26,8.16,80.18,3.79,3.8,0.43,Bob,50.43,51.11,29.62,4.44,4.3,79.27,1.22,ISS0095,Story,Medium,17.44,4.01,Update UI,21.64,36.62,21.2,2.26,3.74,-0.2,Fix bug,Tech debt,Performance,19.44,10.69,Bob,14.75
SP0189,71.65,49.92,48.41,-0.74,58.79,0.25,8.74,-0.33,Carol,36.26,52.27,38.99,10.98,3.31,124.96,0.12,ISS0931,Bug,High,12.84,7.38,Fix bug,15.89,49.87,21.86,5.23,4.91,-0.07,Develop feature,Critical bug,Feature,9.08,12.38,Alice,3.97
SP0704,55.37,41.33,54.65,3.58,68.13,3.95,-2.41,0.65,David,43.63,51.12,26.15,6.07,1.23,169.91,0.53,ISS0312,Task,Medium,1.68,8.01,Update UI,24.46,47.98,27.03,1.28,1.98,-0.59,Develop feature,Critical bug,Performance,15.38,15.75,Bob,17.89
SP0341,40.32,48.82,80.97,3.12,60.78,1.32,8.26,-0.56,Carol,48.63,50.12,43.93,8.72,1.65,127.17,0.92,ISS0748,Task,High,17.17,11.17,Fix bug,13.6,34.79,26.69,1.39,1.49,0.79,Fix bug,New module,Feature,10.1,5.13,Carol,5.81
SP0273,28.47,44.7,51.82,8.79,80.36,3.24,0.07,0.58,Bob,35.28,59.39,37.79,6.59,0.15,168.96,0.27,ISS0849,Task,Low,10.98,9.11,Fix bug,20.45,30.65,25.72,1.75,-0.46,-0.03,Code cleanup,User request,Performance,6.04,8.6,Bob,16.41
SP0647,32.68,25.37,79.53,3.55,79.9,0.2,6.81,0.39,Carol,37.83,55.65,33.84,5.74,1.55,229.0,0.06,ISS0797,Bug,Medium,11.57,3.44,Refactor code,1.49,30.02,32.25,2.31,2.6,0.24,Code cleanup,Critical bug,Bug,12.22,7.68,David,23.68
SP0806,33.25,7.06,56.26,6.54,39.42,2.45,1.35,-0.13,David,57.11,18.48,18.57,5.59,0.93,189.95,0.93,ISS0920,Story,Low,12.35,8.53,Update UI,4.9,43.79,17.89,2.2,2.96,0.16,Code cleanup,Critical bug,Bug,10.83,5.16,Alice,10.98
SP0875,52.0,50.07,47.48,5.52,57.71,-0.33,-7.83,0.22,Carol,51.25,49.1,26.66,5.23,2.91,181.06,0.23,ISS0603,Bug,Medium,12.17,11.35,Update UI,12.96,19.71,33.47,-0.22,2.46,-0.35,Fix bug,Critical bug,Feature,9.99,7.83,Bob,11.81
SP0511,36.44,39.57,103.26,1.51,31.7,3.47,-0.1,0.33,Bob,51.76,51.71,27.16,6.33,1.7,111.11,0.09,ISS0596,Story,High,10.89,2.4,Refactor code,14.43,38.67,24.64,4.65,2.28,-0.46,Fix bug,User request,Feature,12.61,7.18,David,22.94
SP0029,49.57,16.53,66.92,2.85,46.0,1.27,7.43,-0.55,Carol,20.41,34.1,32.14,2.37,0.84,80.2,0.12,ISS0174,Bug,Low,7.14,5.34,Fix bug,12.4,31.02,32.85,2.49,1.02,0.23,Fix bug,Critical bug,Bug,13.5,5.93,Carol,5.02
SP0036,63.34,51.17,35.24,3.17,36.31,1.84,3.39,0.07,Carol,19.89,12.86,38.86,-0.16,1.7,152.33,0.41,ISS0574,Task,High,8.92,16.74,Update UI,13.26,32.14,21.61,4.24,-0.53,0.77,Improve performance,Critical bug,Performance,9.44,7.86,Alice,6.32
SP0522,31.29,27.11,53.03,3.02,49.04,3.14,1.26,-0.09,Alice,27.08,59.02,39.73,3.77,-2.79,132.64,0.61,ISS0884,Story,Low,11.48,5.76,Add feature,6.66,24.95,26.29,2.24,1.26,-0.38,Fix bug,Tech debt,Refactor,17.49,5.11,Bob,9.44
SP0491,46.26,32.99,45.75,1.2,105.86,0.01,17.69,0.0,David,45.16,28.56,35.36,4.32,1.18,98.55,0.8,ISS0744,Task,Low,16.22,6.56,Add feature,17.12,52.58,28.16,0.71,3.81,1.53,Fix bug,Tech debt,Performance,16.12,11.41,Bob,17.0
SP0577,54.67,41.84,57.36,8.23,84.59,2.48,4.66,0.43,Alice,63.23,28.3,35.52,5.48,3.4,132.88,1.06,ISS0650,Bug,High,11.03,1.0,Update UI,6.41,37.09,15.94,3.55,4.28,-0.37,Improve performance,User request,Bug,3.9,8.16,Carol,13.52
SP0429,41.35,53.08,59.25,7.16,47.09,-0.09,-0.91,1.04,Bob,48.77,39.23,38.54,1.52,3.73,106.84,-0.17,ISS0686,Bug,Low,14.74,10.66,Update UI,25.22,63.44,21.76,2.89,0.21,0.76,Fix bug,Tech debt,Feature,20.27,6.33,Alice,16.25
SP0541,32.76,34.4,81.44,2.22,15.19,3.51,1.2,0.02,David,37.35,33.81,38.59,7.23,0.6,269.3,0.67,ISS0874,Story,High,0.81,7.58,Add feature,21.37,21.2,39.73,4.36,4.82,0.01,Develop feature,Critical bug,Refactor,9.0,6.98,Bob,11.83
SP0049,34.41,25.51,76.71,2.67,57.15,3.46,5.25,0.84,Alice,25.86,35.76,20.2,8.84,1.81,-24.44,1.15,ISS0050,Task,High,8.27,3.39,Fix bug,13.76,35.51,31.21,3.12,3.23,0.24,Improve performance,User request,Refactor,8.97,7.87,Carol,-1.38
SP0516,34.68,30.17,60.88,-0.98,7.89,2.72,5.0,0.78,Carol,32.17,49.21,40.02,9.97,1.48,97.95,1.27,ISS0609,Bug,High,7.24,4.1,Fix bug,17.85,33.14,20.72,1.07,3.71,0.65,Develop feature,Critical bug,Refactor,9.46,1.47,David,8.77
SP0413,53.58,82.04,80.78,1.31,52.5,1.84,9.53,0.04,Alice,41.78,49.77,34.51,4.75,1.68,225.85,0.1,ISS0053,Bug,Low,7.46,2.42,Update UI,19.86,46.41,21.5,2.0,1.83,-0.47,Improve performance,Tech debt,Feature,7.1,8.91,Alice,14.54
SP0629,43.37,47.5,52.02,5.69,29.27,2.4,5.91,-0.34,Alice,42.41,32.43,44.37,7.3,2.7,166.15,0.87,ISS0411,Story,Low,14.43,9.34,Add feature,18.02,31.27,16.97,-0.22,2.51,0.53,Code cleanup,User request,Performance,11.55,6.96,Bob,21.3
SP0975,39.5,44.2,44.16,11.31,33.75,-0.05,1.82,-0.92,Carol,50.73,37.91,33.27,1.1,1.13,81.36,0.33,ISS0603,Task,Medium,11.99,3.64,Fix bug,22.85,29.51,17.37,2.77,0.17,0.16,Fix bug,Tech debt,Feature,9.5,5.28,Alice,8.95
SP0128,41.49,44.13,92.72,9.17,36.45,2.97,5.87,0.04,David,51.1,22.6,35.46,3.74,3.64,165.28,1.15,ISS0013,Story,High,13.76,5.62,Fix bug,12.35,41.5,28.19,1.58,-1.21,0.48,Improve performance,New module,Performance,12.19,11.01,Alice,16.24
SP0813,24.42,34.5,65.92,0.24,49.6,1.31,2.05,1.02,Carol,33.12,55.45,19.62,5.93,2.13,138.26,0.66,ISS0291,Task,High,12.31,2.43,Add feature,18.12,46.79,39.62,3.02,1.46,0.77,Improve performance,User request,Bug,0.88,3.98,Alice,9.79
SP0195,38.15,33.74,49.45,5.1,65.5,2.62,6.83,0.09,David,59.62,36.02,27.85,3.52,-0.8,43.03,0.82,ISS0345,Story,High,19.54,15.66,Update UI,16.87,21.54,31.09,3.51,2.66,0.24,Develop feature,Critical bug,Feature,8.54,10.37,Bob,18.98
SP0803,64.58,32.69,46.38,4.74,23.09,0.53,-1.46,-0.49,Carol,47.77,30.52,24.21,7.08,3.58,148.99,0.42,ISS0829,Story,Medium,16.23,4.2,Update UI,11.88,26.58,32.52,1.62,1.19,0.44,Fix bug,Tech debt,Performance,7.49,10.74,Alice,23.47
SP0799,69.29,36.28,49.68,1.51,43.67,0.83,4.8,0.57,Bob,27.9,56.16,45.82,5.94,0.41,102.1,-0.01,ISS0998,Task,High,7.97,6.3,Update UI,14.69,54.31,31.32,3.18,0.93,-0.43,Develop feature,User request,Refactor,15.97,5.23,Carol,18.46
SP0842,51.08,37.06,89.1,0.44,39.63,1.35,6.12,0.67,Alice,18.81,38.21,19.12,5.19,1.67,66.31,1.25,ISS0070,Task,Low,14.62,7.53,Fix bug,13.96,37.25,23.9,1.49,4.29,-0.09,Develop feature,Critical bug,Refactor,10.11,13.19,Alice,4.67
SP0904,59.0,40.06,68.53,2.9,62.78,-1.74,0.32,0.39,Bob,46.94,65.75,43.54,3.84,5.8,190.27,0.49,ISS0026,Story,Medium,13.92,9.84,Fix bug,10.27,42.89,26.45,0.81,2.94,0.74,Improve performance,Critical bug,Refactor,13.51,17.16,Carol,1.74
SP0939,51.07,42.84,81.47,10.57,34.83,0.78,13.67,-0.05,Alice,39.35,34.69,26.8,3.65,1.8,145.2,0.63,ISS0915,Bug,High,9.92,3.0,Add feature,27.56,45.33,27.04,1.86,0.44,0.86,Develop feature,Critical bug,Refactor,9.78,4.61,David,10.9
SP0369,35.58,20.92,68.23,5.46,53.26,1.27,-2.29,-0.11,Carol,27.69,50.91,26.96,6.46,1.51,128.0,0.33,ISS0281,Story,Medium,9.98,5.85,Update UI,17.41,35.81,22.79,1.61,-0.84,0.36,Code cleanup,Tech debt,Bug,7.13,6.41,Carol,12.05
SP0747,35.03,54.17,82.93,9.71,59.82,1.89,5.04,0.53,Bob,56.62,32.07,30.87,7.89,4.28,72.22,1.11,ISS0658,Bug,High,13.95,8.92,Update UI,18.74,17.76,27.02,1.7,0.51,0.03,Fix bug,Critical bug,Performance,3.39,4.56,Bob,14.47
SP0273,37.02,28.52,88.34,1.01,83.3,0.11,2.82,-0.04,David,48.96,32.61,45.81,5.17,2.43,40.87,0.56,ISS0209,Bug,Low,5.32,10.34,Refactor code,19.14,31.19,25.24,0.91,-1.07,-0.28,Fix bug,New module,Refactor,13.66,1.49,David,6.74
SP0911,56.09,26.38,49.92,4.4,65.83,0.51,-1.61,-0.56,Alice,54.1,55.39,21.08,2.31,1.7,151.1,0.36,ISS0748,Bug,High,9.97,7.64,Fix bug,20.73,53.3,34.91,4.46,0.64,1.41,Code cleanup,New module,Refactor,16.77,6.58,Carol,10.81
SP0625,21.87,51.25,54.14,0.16,79.85,0.02,1.15,0.43,Alice,36.69,62.19,35.13,5.22,1.99,152.51,0.55,ISS0345,Story,Low,13.02,7.03,Add feature,30.03,45.72,19.94,2.99,2.68,0.9,Develop feature,Critical bug,Refactor,10.31,1.08,Carol,18.69
SP0418,48.64,25.16,50.36,-0.53,49.71,3.49,10.51,0.7,Bob,46.95,47.77,26.97,2.34,0.45,130.24,0.57,ISS0095,Bug,High,15.58,9.21,Refactor code,19.93,44.68,25.92,1.58,3.45,0.05,Develop feature,Critical bug,Bug,17.97,3.61,Carol,12.59
SP0980,64.58,41.55,43.12,3.78,46.21,2.16,5.16,0.97,Alice,30.99,34.61,43.05,5.24,3.9,117.3,0.15,ISS0418,Task,Low,12.28,3.98,Refactor code,13.97,21.14,23.17,4.4,0.78,0.73,Improve performance,User request,Performance,14.72,11.36,David,12.35
SP0757,16.01,44.71,84.34,2.05,45.56,4.66,6.1,0.56,Carol,24.99,50.04,31.84,7.42,1.95,149.63,1.09,ISS0298,Task,Medium,11.79,-2.72,Refactor code,17.29,28.59,44.25,0.89,1.96,0.22,Code cleanup,Critical bug,Performance,11.0,6.52,David,18.51
SP0502,78.89,22.21,91.54,1.98,52.28,2.01,5.5,-0.58,Alice,27.18,41.23,37.68,7.77,1.02,211.83,1.04,ISS0967,Story,Medium,10.7,7.21,Add feature,21.33,48.82,33.08,2.04,4.48,0.43,Improve performance,Tech debt,Refactor,11.21,9.92,Bob,13.14
SP0997,44.37,54.09,45.56,6.24,30.46,3.25,6.49,0.3,David,7.77,27.68,32.84,-1.35,0.04,72.18,1.47,ISS0851,Bug,Medium,8.68,3.08,Add feature,10.4,45.19,42.24,0.81,2.57,0.1,Fix bug,Tech debt,Performance,15.55,4.97,Alice,21.48
SP0170,38.8,41.62,81.13,0.06,46.57,2.88,7.94,0.09,David,43.07,45.85,46.28,5.67,2.28,148.44,1.02,ISS0532,Bug,Medium,9.35,4.45,Fix bug,-3.61,42.6,30.05,0.78,1.73,0.01,Fix bug,Critical bug,Performance,20.2,3.43,David,18.52
SP0900,34.91,15.61,44.17,5.22,38.3,0.31,10.76,0.74,Alice,40.14,26.72,33.87,0.74,2.29,214.47,0.76,ISS0570,Bug,Medium,9.43,0.93,Add feature,11.05,39.38,30.94,3.31,2.97,0.87,Develop feature,User request,Feature,11.16,5.92,David,8.96
SP0084,47.74,22.2,51.83,3.36,53.2,0.83,3.43,0.4,Bob,37.34,38.3,42.89,5.16,0.08,134.19,-0.04,ISS0245,Bug,High,9.04,7.78,Add feature,14.9,44.16,27.76,0.78,2.88,-0.11,Improve performance,Tech debt,Refactor,9.93,6.11,Alice,13.86
SP0772,30.78,10.06,70.78,4.6,34.9,0.71,9.95,0.36,David,56.5,41.79,38.37,9.06,3.2,119.72,0.14,ISS0945,Story,Medium,25.02,6.66,Refactor code,12.64,42.93,34.99,2.23,2.99,0.05,Fix bug,User request,Refactor,8.0,11.79,Carol,8.12
SP0969,39.49,28.96,74.72,6.25,58.31,0.72,8.1,0.27,Carol,28.91,64.12,33.35,5.0,3.09,115.25,0.91,ISS0339,Story,Low,17.53,7.33,Fix bug,13.02,63.61,24.33,2.64,1.29,0.73,Develop feature,New module,Feature,5.97,8.15,Bob,11.43
SP0715,58.32,-12.71,74.97,3.9,68.23,0.24,1.43,1.26,David,31.95,72.57,48.03,4.98,1.93,241.9,0.94,ISS0138,Bug,High,7.25,9.24,Refactor code,13.52,23.62,27.29,3.56,2.62,0.19,Develop feature,User request,Performance,15.84,7.26,David,15.2
