Sprint_ID,Planned_Story_Points_Sprint,Completed_Story_Points,Percent_Done,Days_Remaining_Sprint,Historical_Velocity,Blocked_Stories,Scope_Change,Success_Label,Assignee,Planned_Story_Points_Resource,Current_Assigned_SP,Historical_Avg_SP,Remaining_Days_Resource,High_Priority_Tasks_Resource,Current_Workload_Percent,Expected_Overload,Issue_ID,Issue_Type,Priority,Original_Estimate_Hours,Story_Points_Issue,Description_Issue,Resolution_Time_Hours,Total_SP_This_Sprint,Historical_Avg_SP_Burnout,High_Priority_Tasks_Burnout,Consecutive_Overloads,Risk_Flag,Summary,Description_Resource,Labels,Original_Estimate_Resource,Story_Points_Resource,Assignee_Resource,Resolution_Time_Resource
SP0536,79,33,41.77,5,27,4,8,0,Alice,46,38,33,1,4,115.15,0,ISS0536,Bug,High,4,8,Add feature,9,28,24,3,3,0,Improve performance,User request,Feature,4,6,David,2
SP0537,56,44,78.57,2,72,2,10,0,Bob,52,52,33,6,2,157.58,1,ISS0537,Story,Medium,14,8,Add feature,23,30,17,4,3,1,Develop feature,User request,Performance,2,6,Carol,6
SP0538,52,31,59.62,5,64,0,-3,0,David,20,26,32,3,0,81.25,0,ISS0538,Task,Medium,16,11,Update UI,22,52,22,1,3,1,Improve performance,New module,Refactor,16,7,Carol,21
SP0539,27,14,51.85,5,31,0,4,0,Alice,53,65,46,8,1,141.3,1,ISS0539,Task,Medium,19,7,Update UI,21,38,34,3,3,0,Develop feature,New module,Performance,3,12,David,10
SP0540,72,64,88.89,4,67,0,-3,0,Carol,23,38,25,6,0,152.0,1,ISS0540,Task,Medium,15,11,Update UI,20,53,21,3,4,1,Fix bug,Critical bug,Performance,19,5,Alice,18
SP0541,79,68,86.08,3,52,2,10,0,Bob,36,28,36,2,1,77.78,0,ISS0541,Story,High,4,9,Add feature,5,26,26,1,2,0,Fix bug,Tech debt,Bug,2,6,David,9
SP0542,63,54,85.71,9,64,4,5,0,David,23,20,23,8,1,86.96,0,ISS0542,Task,Low,9,8,Add feature,11,50,33,1,1,0,Improve performance,Critical bug,Feature,10,11,Bob,12
SP0543,63,33,52.38,0,45,0,6,0,Alice,45,54,27,5,2,200.0,1,ISS0543,Story,Low,5,9,Fix bug,14,21,29,1,3,0,Develop feature,Tech debt,Refactor,4,1,David,9
SP0544,24,10,41.67,9,58,4,-5,0,Alice,23,16,36,8,4,44.44,0,ISS0544,Task,Low,5,9,Refactor code,5,38,28,2,4,0,Code cleanup,User request,Feature,3,3,Alice,8
SP0545,58,57,98.28,5,47,2,5,1,David,20,30,22,8,0,136.36,1,ISS0545,Bug,Low,12,6,Refactor code,14,57,30,4,4,1,Improve performance,User request,Performance,5,12,Carol,7
SP0546,23,12,52.17,1,77,4,9,0,Bob,26,37,36,6,4,102.78,0,ISS0546,Task,Low,2,2,Add feature,11,51,28,0,4,1,Fix bug,User request,Performance,17,9,David,22
SP0547,25,19,76.0,2,24,2,7,0,David,49,45,28,2,3,160.71,1,ISS0547,Bug,High,9,12,Refactor code,9,29,17,3,2,1,Improve performance,User request,Performance,2,12,Carol,5
SP0548,64,46,71.88,7,27,2,9,0,David,28,31,21,8,2,147.62,1,ISS0548,Bug,Low,16,7,Update UI,18,27,32,0,3,0,Develop feature,New module,Feature,10,5,Bob,12
SP0549,51,31,60.78,9,44,3,-1,0,Bob,54,57,44,6,2,129.55,1,ISS0549,Bug,High,2,3,Fix bug,10,45,36,1,4,0,Code cleanup,Critical bug,Performance,9,5,Alice,10
SP0550,71,51,71.83,5,46,2,8,0,Alice,27,20,32,6,3,62.5,0,ISS0550,Story,High,8,7,Add feature,10,49,20,4,4,1,Code cleanup,Tech debt,Feature,7,8,Carol,9
SP0551,49,35,71.43,2,65,2,-2,0,Carol,43,48,39,8,0,123.08,1,ISS0551,Bug,Low,12,9,Add feature,15,30,31,4,3,0,Improve performance,Tech debt,Refactor,19,11,Carol,20
SP0552,66,35,53.03,6,42,1,3,0,Bob,38,51,21,1,3,242.86,1,ISS0552,Task,Low,15,10,Refactor code,21,39,37,2,2,0,Develop feature,New module,Refactor,17,11,Carol,15
SP0553,54,50,92.59,3,49,0,9,1,Carol,55,73,39,2,0,187.18,1,ISS0553,Story,Low,17,10,Update UI,15,39,28,1,4,0,Develop feature,User request,Feature,9,2,Carol,9
SP0554,74,74,100.0,8,64,3,3,1,Alice,46,57,47,9,1,121.28,1,ISS0554,Bug,Medium,15,2,Fix bug,24,28,28,3,1,0,Code cleanup,Critical bug,Refactor,5,7,David,10
SP0555,59,45,76.27,4,66,3,9,0,David,51,70,30,8,2,233.33,1,ISS0555,Story,High,13,6,Refactor code,20,27,34,2,0,0,Fix bug,User request,Bug,4,9,Alice,8
SP0556,71,59,83.1,2,42,3,8,1,Carol,33,23,46,7,0,50.0,0,ISS0556,Story,Low,18,6,Add feature,21,34,27,1,0,0,Develop feature,New module,Performance,16,7,Alice,20
SP0557,35,30,85.71,1,68,1,-1,1,Alice,37,43,45,7,4,95.56,0,ISS0557,Story,Medium,15,9,Add feature,13,53,17,2,0,0,Code cleanup,Tech debt,Performance,7,12,Carol,7
SP0558,32,29,90.62,1,66,2,4,1,Alice,47,61,41,5,4,148.78,1,ISS0558,Task,High,11,9,Refactor code,14,43,27,0,2,1,Code cleanup,New module,Performance,2,5,Alice,8
SP0559,69,43,62.32,2,39,0,-2,0,David,48,47,34,2,2,138.24,1,ISS0559,Bug,Medium,15,5,Update UI,14,52,38,1,4,0,Develop feature,Tech debt,Bug,19,6,Carol,22
SP0560,79,44,55.7,1,37,4,1,0,David,35,46,30,6,3,153.33,1,ISS0560,Story,Medium,19,5,Fix bug,24,59,16,3,0,0,Develop feature,Critical bug,Performance,12,4,Bob,17
SP0561,61,32,52.46,3,37,2,9,0,Alice,54,59,42,3,3,140.48,1,ISS0561,Story,Low,10,9,Fix bug,18,46,23,3,0,0,Improve performance,Tech debt,Feature,4,12,Bob,9
SP0562,49,26,53.06,1,21,1,0,0,Alice,50,55,22,4,0,250.0,1,ISS0562,Story,High,18,8,Fix bug,18,40,27,1,3,0,Fix bug,Critical bug,Performance,14,7,Bob,14
SP0563,38,16,42.11,9,23,2,-2,0,Carol,23,38,22,2,3,172.73,1,ISS0563,Bug,Medium,7,7,Fix bug,14,24,22,2,4,0,Improve performance,User request,Feature,18,1,Alice,19
SP0564,36,26,72.22,8,49,2,7,0,Alice,56,53,47,2,2,112.77,0,ISS0564,Story,High,9,8,Update UI,12,54,30,4,4,1,Improve performance,User request,Refactor,19,4,Carol,22
SP0565,75,54,72.0,1,52,1,7,0,Alice,36,54,45,8,0,120.0,0,ISS0565,Story,Low,14,6,Add feature,17,40,38,1,3,0,Code cleanup,New module,Feature,15,3,David,14
SP0566,38,21,55.26,8,55,3,9,0,Carol,58,54,31,8,1,174.19,1,ISS0566,Task,High,19,3,Add feature,20,23,17,3,4,0,Code cleanup,Critical bug,Feature,8,4,David,12
SP0567,47,26,55.32,5,37,3,4,0,Bob,45,62,43,6,3,144.19,1,ISS0567,Bug,Medium,6,7,Fix bug,8,35,27,0,1,0,Fix bug,User request,Feature,8,1,Bob,7
SP0568,77,51,66.23,0,56,0,-4,0,Carol,58,53,24,5,3,220.83,1,ISS0568,Task,Medium,7,8,Fix bug,6,50,18,3,2,1,Improve performance,Critical bug,Performance,15,12,Bob,17
SP0569,74,71,95.95,3,38,0,-5,1,Carol,23,28,39,8,0,71.79,0,ISS0569,Bug,High,5,8,Fix bug,12,45,32,4,3,0,Improve performance,User request,Bug,16,2,Alice,17
SP0570,45,31,68.89,0,66,3,-2,0,David,49,58,26,4,4,223.08,1,ISS0570,Bug,Medium,8,1,Refactor code,15,54,16,3,0,0,Code cleanup,User request,Bug,13,12,David,19
SP0571,56,25,44.64,5,47,4,-2,0,Carol,49,54,26,4,3,207.69,1,ISS0571,Bug,Medium,5,7,Refactor code,10,25,34,4,4,0,Code cleanup,Tech debt,Feature,13,11,Alice,12
SP0572,45,43,95.56,3,59,2,7,1,Alice,41,37,32,5,2,115.62,0,ISS0572,Task,Medium,12,3,Add feature,19,52,36,1,1,0,Develop feature,New module,Performance,9,9,Bob,13
SP0573,72,56,77.78,2,39,4,-5,0,Alice,30,28,28,1,3,100.0,0,ISS0573,Task,Low,13,2,Add feature,17,40,35,3,1,0,Improve performance,Tech debt,Bug,17,7,Carol,21
SP0574,42,28,66.67,2,68,2,0,0,Alice,21,24,44,1,1,54.55,0,ISS0574,Task,Low,15,2,Fix bug,22,35,29,2,2,0,Fix bug,Critical bug,Refactor,10,6,Carol,14
SP0575,28,12,42.86,8,52,3,-2,0,Bob,31,31,40,2,3,77.5,0,ISS0575,Task,Medium,14,8,Refactor code,17,58,31,2,1,0,Improve performance,User request,Refactor,3,2,Carol,1
SP0576,31,16,51.61,5,31,0,-5,0,Alice,49,64,32,8,4,200.0,1,ISS0576,Story,High,11,9,Update UI,15,53,24,3,4,1,Code cleanup,New module,Performance,15,1,Bob,20
SP0577,72,38,52.78,8,77,0,-5,0,Bob,55,70,31,7,3,225.81,1,ISS0577,Story,Low,19,3,Refactor code,28,34,15,3,4,1,Develop feature,User request,Refactor,17,2,Alice,16
SP0578,20,13,65.0,4,70,4,9,0,Alice,37,40,32,9,0,125.0,1,ISS0578,Story,High,17,3,Add feature,15,25,20,0,1,0,Improve performance,User request,Refactor,6,7,Carol,8
SP0579,77,47,61.04,1,34,0,7,0,Carol,45,41,43,5,3,95.35,0,ISS0579,Bug,Medium,6,6,Refactor code,8,21,17,3,4,0,Fix bug,Tech debt,Refactor,6,2,David,5
SP0580,77,50,64.94,7,60,3,-5,0,David,26,16,29,2,4,55.17,0,ISS0580,Story,Medium,9,11,Add feature,13,43,33,0,4,0,Code cleanup,Critical bug,Bug,19,3,David,21
SP0581,20,17,85.0,4,58,4,2,0,Alice,20,35,20,7,0,175.0,1,ISS0581,Bug,High,15,10,Fix bug,13,47,21,0,0,0,Develop feature,New module,Refactor,19,8,Bob,23
SP0582,66,61,92.42,1,21,2,4,1,Bob,45,59,44,8,2,134.09,1,ISS0582,Task,Low,6,1,Update UI,5,20,27,0,3,0,Improve performance,New module,Feature,6,7,David,9
SP0583,53,37,69.81,3,48,0,2,0,Bob,42,44,27,7,0,162.96,1,ISS0583,Bug,High,9,6,Fix bug,15,20,27,0,4,0,Fix bug,New module,Feature,12,12,David,14
SP0584,51,24,47.06,8,60,1,-4,0,David,45,54,41,7,1,131.71,1,ISS0584,Bug,High,7,12,Fix bug,16,47,31,1,4,1,Code cleanup,Critical bug,Refactor,14,11,Bob,15
SP0585,73,53,72.6,3,29,0,5,0,Alice,25,17,35,5,0,48.57,0,ISS0585,Story,Medium,17,3,Update UI,17,55,15,2,2,1,Fix bug,New module,Feature,4,11,Alice,9
SP0586,67,63,94.03,3,21,2,7,1,Carol,25,34,32,2,2,106.25,0,ISS0586,Task,Low,5,11,Update UI,8,39,28,0,3,0,Improve performance,Critical bug,Bug,18,11,Carol,23
SP0587,44,42,95.45,1,70,4,1,1,Alice,27,20,22,6,3,90.91,0,ISS0587,Task,High,13,4,Update UI,17,27,17,2,3,1,Code cleanup,New module,Performance,19,9,Bob,17
SP0588,59,34,57.63,5,30,2,8,0,Alice,43,61,22,4,0,277.27,1,ISS0588,Story,Low,12,9,Add feature,18,20,28,0,3,0,Improve performance,User request,Feature,15,12,David,22
SP0589,64,47,73.44,1,32,1,2,0,David,41,56,43,2,0,130.23,1,ISS0589,Task,Medium,4,3,Fix bug,6,45,38,2,1,0,Develop feature,Critical bug,Refactor,13,4,Carol,12
SP0590,72,69,95.83,6,29,3,2,1,Alice,38,38,24,9,0,158.33,1,ISS0590,Task,Low,13,1,Add feature,14,44,15,3,0,0,Improve performance,Tech debt,Performance,15,7,Carol,15
SP0591,20,13,65.0,2,33,0,5,0,Carol,56,47,45,7,0,104.44,0,ISS0591,Task,Medium,6,3,Update UI,14,29,30,3,0,0,Develop feature,New module,Performance,19,1,Carol,17
SP0592,35,34,97.14,2,37,4,4,1,Bob,37,40,30,6,2,133.33,1,ISS0592,Story,Low,7,7,Add feature,16,31,24,2,2,0,Improve performance,Tech debt,Refactor,3,11,Bob,3
SP0593,58,49,84.48,4,70,3,9,0,David,50,51,49,5,4,104.08,0,ISS0593,Task,High,19,7,Update UI,18,26,27,0,3,0,Fix bug,Critical bug,Feature,8,11,Carol,15
SP0594,24,17,70.83,2,73,2,5,0,Carol,56,75,26,3,4,288.46,1,ISS0594,Bug,Medium,17,11,Refactor code,17,31,18,1,3,1,Fix bug,User request,Bug,16,2,Alice,21
SP0595,41,21,51.22,1,28,4,7,0,Bob,49,55,40,4,0,137.5,1,ISS0595,Bug,High,12,5,Update UI,14,59,23,2,4,1,Code cleanup,Tech debt,Feature,11,7,David,12
SP0596,48,45,93.75,9,76,3,1,1,David,52,53,43,3,2,123.26,1,ISS0596,Task,Medium,6,1,Fix bug,14,36,28,4,1,0,Fix bug,Tech debt,Feature,16,2,Bob,20
SP0597,74,68,91.89,8,58,4,-1,1,David,29,44,29,8,2,151.72,1,ISS0597,Story,Low,10,11,Fix bug,9,24,18,1,1,0,Fix bug,User request,Bug,18,6,Bob,22
SP0598,22,9,40.91,1,47,1,-5,0,Bob,56,57,29,3,0,196.55,1,ISS0598,Story,Low,4,8,Fix bug,5,33,24,4,2,0,Develop feature,User request,Performance,12,10,Carol,14
SP0599,31,23,74.19,1,22,1,6,0,Bob,31,21,39,7,1,53.85,0,ISS0599,Story,Medium,9,10,Add feature,7,53,22,2,0,0,Fix bug,Critical bug,Bug,3,12,David,1
SP0600,45,30,66.67,7,39,0,3,0,Carol,49,51,21,7,0,242.86,1,ISS0600,Task,Medium,7,8,Fix bug,8,36,37,0,3,0,Develop feature,New module,Bug,19,9,Carol,26
SP0601,35,34,97.14,8,25,0,7,1,Alice,46,49,22,7,1,222.73,1,ISS0601,Task,Medium,5,10,Update UI,9,54,17,4,2,1,Develop feature,Tech debt,Refactor,5,11,Carol,6
SP0602,70,34,48.57,6,46,1,10,0,Alice,58,71,27,7,0,262.96,1,ISS0602,Bug,Low,13,12,Refactor code,22,20,37,2,1,0,Develop feature,Tech debt,Refactor,10,5,Bob,14
SP0603,56,31,55.36,2,72,4,1,0,Alice,28,47,30,2,1,156.67,1,ISS0603,Story,Medium,13,10,Fix bug,13,55,21,1,1,0,Improve performance,Critical bug,Feature,18,10,Alice,20
SP0604,41,28,68.29,8,21,1,-4,0,Alice,40,31,32,3,1,96.88,0,ISS0604,Bug,Medium,17,10,Add feature,24,34,24,0,1,0,Develop feature,New module,Refactor,18,7,David,17
SP0605,76,46,60.53,2,48,0,0,0,Alice,31,32,26,9,0,123.08,1,ISS0605,Bug,High,11,2,Refactor code,16,38,17,4,3,1,Improve performance,Critical bug,Bug,18,1,David,23
SP0606,48,44,91.67,4,57,1,-4,1,Carol,48,63,32,3,1,196.88,1,ISS0606,Story,Medium,15,10,Fix bug,18,24,16,2,3,0,Develop feature,Tech debt,Bug,17,8,David,16
SP0607,33,33,100.0,8,22,1,9,1,David,52,62,21,2,3,295.24,1,ISS0607,Task,High,14,3,Fix bug,17,38,29,0,3,0,Improve performance,Tech debt,Refactor,9,9,David,14
SP0608,47,45,95.74,2,35,4,-5,1,Carol,34,51,25,9,4,204.0,1,ISS0608,Task,High,10,4,Refactor code,8,58,23,0,4,1,Code cleanup,User request,Refactor,16,5,Alice,15
SP0609,24,22,91.67,6,49,3,8,1,Carol,21,26,28,9,2,92.86,0,ISS0609,Bug,High,8,1,Fix bug,10,24,29,3,0,0,Code cleanup,User request,Refactor,2,6,Bob,4
SP0610,66,27,40.91,0,59,0,1,0,Carol,58,51,39,4,1,130.77,1,ISS0610,Bug,Low,13,4,Add feature,13,31,31,0,1,0,Improve performance,New module,Bug,16,11,Alice,17
SP0611,68,27,39.71,3,21,4,7,0,David,37,34,44,9,1,77.27,0,ISS0611,Bug,High,6,5,Update UI,13,38,21,2,1,0,Code cleanup,Tech debt,Performance,10,8,Carol,8
SP0612,49,37,75.51,3,36,1,10,0,Carol,22,13,21,3,2,61.9,0,ISS0612,Bug,Medium,19,3,Update UI,17,31,34,1,4,0,Fix bug,Tech debt,Performance,6,4,Bob,11
SP0613,65,61,93.85,6,60,1,-4,1,Carol,26,25,37,7,1,67.57,0,ISS0613,Story,Low,5,11,Refactor code,10,55,32,3,1,0,Develop feature,User request,Refactor,17,2,Alice,24
SP0614,71,53,74.65,7,31,3,7,0,David,37,35,35,7,2,100.0,0,ISS0614,Bug,Low,3,10,Update UI,7,31,29,2,1,0,Improve performance,Critical bug,Feature,14,10,David,14
SP0615,24,21,87.5,0,54,0,8,1,Carol,57,69,44,8,0,156.82,1,ISS0615,Bug,Low,4,2,Fix bug,8,37,32,2,3,0,Code cleanup,Critical bug,Feature,17,8,David,18
SP0616,31,22,70.97,4,62,0,8,0,Alice,56,60,31,4,3,193.55,1,ISS0616,Task,Low,13,6,Fix bug,22,53,38,2,3,0,Code cleanup,Tech debt,Performance,12,2,Bob,13
SP0617,35,21,60.0,6,20,2,-4,0,Bob,52,54,26,3,3,207.69,1,ISS0617,Task,Low,4,8,Add feature,11,52,37,4,0,0,Fix bug,Tech debt,Refactor,14,5,Alice,16
SP0618,45,28,62.22,3,74,0,7,0,Carol,50,62,26,3,4,238.46,1,ISS0618,Task,Low,5,7,Update UI,12,37,26,4,1,0,Develop feature,New module,Bug,7,6,Bob,7
SP0619,45,21,46.67,3,64,3,5,0,Bob,30,36,36,5,1,100.0,0,ISS0619,Story,Low,7,11,Refactor code,14,48,37,1,2,0,Fix bug,New module,Feature,18,5,David,24
SP0620,67,64,95.52,3,34,2,-1,1,Carol,23,42,32,1,4,131.25,1,ISS0620,Story,High,13,1,Fix bug,14,24,35,2,1,0,Improve performance,User request,Feature,6,6,Alice,7
SP0621,40,23,57.5,5,45,2,8,0,Carol,37,42,30,3,0,140.0,1,ISS0621,Task,Medium,11,4,Refactor code,19,44,22,4,1,0,Code cleanup,Tech debt,Bug,18,6,David,25
SP0622,58,57,98.28,6,56,1,-1,1,Alice,23,40,25,6,3,160.0,1,ISS0622,Task,Medium,2,3,Fix bug,5,43,16,4,0,0,Code cleanup,Critical bug,Bug,2,3,Bob,3
SP0623,55,55,100.0,1,40,1,10,1,David,53,44,48,3,0,91.67,0,ISS0623,Bug,High,18,6,Fix bug,24,48,16,4,2,1,Code cleanup,New module,Refactor,6,11,Bob,9
SP0624,52,43,82.69,4,68,0,1,0,Bob,48,57,42,5,0,135.71,1,ISS0624,Bug,High,17,9,Add feature,17,57,19,1,1,0,Fix bug,User request,Bug,6,11,Bob,11
SP0625,49,40,81.63,3,50,2,-5,0,David,43,52,46,9,1,113.04,0,ISS0625,Story,Low,10,9,Update UI,16,52,15,1,2,1,Fix bug,User request,Bug,8,3,Bob,12
SP0626,56,43,76.79,2,44,1,2,0,Alice,41,57,33,2,0,172.73,1,ISS0626,Story,Low,10,7,Add feature,11,29,36,2,3,0,Develop feature,Critical bug,Bug,17,9,Bob,18
SP0627,42,20,47.62,6,42,3,-3,0,Alice,21,24,25,2,3,96.0,0,ISS0627,Bug,High,10,12,Update UI,12,56,18,3,3,1,Improve performance,New module,Performance,19,3,Carol,20
SP0628,77,62,80.52,5,43,1,-2,0,Bob,25,17,25,6,4,68.0,0,ISS0628,Task,Low,13,9,Refactor code,17,52,20,2,2,1,Develop feature,Critical bug,Bug,7,3,Bob,9
SP0629,29,14,48.28,6,76,1,9,0,David,44,56,21,6,3,266.67,1,ISS0629,Bug,Medium,10,8,Update UI,13,42,37,4,1,0,Develop feature,User request,Feature,3,11,Bob,10
SP0630,73,48,65.75,4,57,2,3,0,Alice,40,41,41,8,1,100.0,0,ISS0630,Story,Medium,16,5,Refactor code,23,30,27,4,2,0,Code cleanup,Tech debt,Refactor,14,2,David,16
SP0631,24,11,45.83,5,47,2,-2,0,Carol,35,32,39,2,3,82.05,0,ISS0631,Story,Low,3,9,Fix bug,8,43,33,0,2,0,Fix bug,Critical bug,Refactor,11,7,Bob,9
SP0632,55,38,69.09,4,40,4,4,0,Carol,50,41,44,9,2,93.18,0,ISS0632,Bug,Low,12,7,Refactor code,17,43,25,2,3,1,Improve performance,User request,Refactor,12,10,Alice,17
SP0633,53,29,54.72,6,73,3,6,0,Carol,33,26,34,2,4,76.47,0,ISS0633,Bug,Low,12,5,Refactor code,17,26,27,4,2,0,Develop feature,Tech debt,Performance,3,10,Bob,10
SP0634,71,53,74.65,1,62,2,9,0,David,58,61,47,1,2,129.79,1,ISS0634,Bug,Medium,9,8,Fix bug,9,40,22,4,4,1,Improve performance,Tech debt,Feature,9,4,Carol,11
SP0635,50,21,42.0,4,37,0,-1,0,Carol,47,52,36,2,2,144.44,1,ISS0635,Story,Low,7,7,Refactor code,14,39,21,3,4,1,Code cleanup,New module,Bug,18,1,Bob,18
SP0636,29,19,65.52,5,55,3,1,0,Carol,51,59,48,7,1,122.92,1,ISS0636,Task,High,8,9,Refactor code,11,29,27,0,3,0,Develop feature,New module,Feature,17,6,David,17
SP0637,77,38,49.35,5,54,3,10,0,Alice,47,38,27,8,0,140.74,1,ISS0637,Bug,Low,4,10,Fix bug,8,44,15,2,1,0,Fix bug,User request,Refactor,11,5,Alice,12
SP0638,38,22,57.89,4,64,2,-2,0,Alice,28,29,24,5,2,120.83,1,ISS0638,Story,High,9,1,Fix bug,15,55,20,1,1,0,Develop feature,Critical bug,Bug,6,11,Alice,10
SP0639,77,46,59.74,9,74,3,8,0,Carol,41,59,36,6,3,163.89,1,ISS0639,Story,Low,19,9,Fix bug,26,34,21,2,3,1,Code cleanup,Tech debt,Refactor,15,2,Bob,17
SP0640,51,20,39.22,6,28,2,-5,0,Carol,51,54,39,1,0,138.46,1,ISS0640,Story,Low,18,7,Update UI,25,59,30,2,1,0,Develop feature,New module,Refactor,5,6,Bob,3
SP0641,20,16,80.0,9,72,1,3,0,Alice,24,19,20,6,3,95.0,0,ISS0641,Bug,Medium,12,1,Fix bug,21,59,29,3,0,0,Code cleanup,New module,Refactor,17,1,Bob,19
SP0642,75,72,96.0,7,57,4,-2,1,Bob,42,44,41,8,3,107.32,0,ISS0642,Bug,High,3,1,Fix bug,4,25,34,2,4,0,Develop feature,Critical bug,Feature,16,3,Bob,18
SP0643,24,16,66.67,6,77,1,3,0,David,24,17,37,3,0,45.95,0,ISS0643,Task,High,8,5,Refactor code,10,56,16,3,0,0,Improve performance,New module,Feature,10,4,David,13
SP0644,64,49,76.56,4,49,2,0,0,David,51,62,34,1,0,182.35,1,ISS0644,Story,High,19,8,Add feature,24,21,39,3,0,0,Fix bug,User request,Refactor,4,3,David,8
SP0645,23,15,65.22,0,79,2,9,0,Alice,29,36,24,4,3,150.0,1,ISS0645,Bug,Medium,9,9,Add feature,7,31,37,4,0,0,Code cleanup,Critical bug,Refactor,10,6,Alice,12
SP0646,35,16,45.71,4,63,1,-5,0,David,58,59,26,1,1,226.92,1,ISS0646,Story,High,15,12,Update UI,24,23,30,1,3,0,Improve performance,Tech debt,Bug,19,11,Bob,18
SP0647,43,19,44.19,9,53,0,6,0,Alice,34,43,37,8,4,116.22,0,ISS0647,Story,Medium,8,6,Update UI,11,42,31,3,0,0,Code cleanup,User request,Refactor,5,4,David,4
SP0648,35,31,88.57,1,51,0,-3,1,Alice,26,42,25,5,4,168.0,1,ISS0648,Task,Low,5,12,Add feature,6,32,38,0,2,0,Develop feature,Tech debt,Refactor,5,1,David,6
SP0649,74,65,87.84,4,22,0,5,0,Alice,48,59,41,1,1,143.9,1,ISS0649,Bug,Low,18,10,Add feature,20,36,29,0,1,0,Code cleanup,Tech debt,Refactor,10,5,Alice,8
SP0650,21,19,90.48,4,22,2,-4,1,Alice,22,41,40,8,0,102.5,0,ISS0650,Bug,High,6,12,Fix bug,14,50,17,1,3,1,Code cleanup,New module,Refactor,2,5,Alice,6
SP0651,68,56,82.35,1,47,3,10,1,Bob,38,48,24,9,3,200.0,1,ISS0651,Story,Low,13,8,Refactor code,15,35,18,3,2,1,Fix bug,User request,Feature,2,9,Carol,1
SP0652,47,23,48.94,4,63,2,3,0,Carol,29,37,49,2,4,75.51,0,ISS0652,Story,Low,10,6,Fix bug,9,45,26,1,2,1,Improve performance,User request,Refactor,4,8,David,4
SP0653,51,21,41.18,3,34,3,10,0,Carol,47,44,38,9,3,115.79,0,ISS0653,Task,High,14,11,Update UI,19,47,19,4,4,1,Develop feature,Critical bug,Performance,11,8,Alice,18
SP0654,46,29,63.04,0,60,1,9,0,Bob,48,44,29,8,1,151.72,1,ISS0654,Task,Low,19,6,Add feature,18,20,31,0,4,0,Fix bug,User request,Refactor,13,5,David,17
SP0655,39,33,84.62,2,42,4,6,1,David,34,39,34,7,3,114.71,0,ISS0655,Task,High,10,4,Update UI,11,31,20,2,2,1,Code cleanup,Critical bug,Feature,19,8,David,22
SP0656,43,21,48.84,0,59,3,-5,0,David,54,62,29,3,1,213.79,1,ISS0656,Task,High,5,11,Fix bug,14,56,24,0,4,1,Fix bug,User request,Performance,15,10,Bob,19
SP0657,31,23,74.19,4,30,0,7,0,Carol,25,20,46,2,0,43.48,0,ISS0657,Task,Low,9,5,Update UI,11,39,36,3,1,0,Code cleanup,Tech debt,Performance,11,7,Bob,13
SP0658,69,43,62.32,3,67,2,8,0,David,31,40,35,7,1,114.29,0,ISS0658,Task,Low,2,2,Update UI,1,21,32,1,1,0,Develop feature,Critical bug,Refactor,11,1,Bob,16
SP0659,54,30,55.56,6,51,1,3,0,Carol,57,73,31,5,1,235.48,1,ISS0659,Story,Low,18,3,Refactor code,21,55,24,0,4,1,Code cleanup,User request,Refactor,19,12,Bob,22
SP0660,79,79,100.0,4,77,0,3,1,Carol,32,42,37,6,4,113.51,0,ISS0660,Task,Low,10,3,Update UI,9,34,20,2,0,0,Fix bug,Critical bug,Feature,2,7,David,3
SP0661,52,31,59.62,9,78,1,2,0,Bob,48,48,42,4,3,114.29,0,ISS0661,Story,Low,14,12,Fix bug,16,57,38,2,2,0,Fix bug,New module,Performance,16,11,Carol,14
SP0662,52,35,67.31,3,76,4,2,0,David,38,32,20,2,4,160.0,1,ISS0662,Story,Medium,3,11,Refactor code,6,41,20,1,1,0,Code cleanup,New module,Performance,9,8,Carol,8
SP0663,70,51,72.86,1,73,2,5,0,Bob,22,27,35,9,2,77.14,0,ISS0663,Bug,Low,14,5,Update UI,22,51,34,1,4,0,Improve performance,Critical bug,Feature,4,3,Carol,7
SP0664,62,42,67.74,3,55,2,8,0,Carol,27,23,41,3,1,56.1,0,ISS0664,Story,Medium,10,5,Fix bug,15,39,29,0,4,0,Fix bug,Critical bug,Refactor,19,9,David,20
SP0665,56,29,51.79,1,79,4,6,0,Carol,27,43,25,7,2,172.0,1,ISS0665,Story,High,7,6,Add feature,13,55,18,3,1,0,Improve performance,Tech debt,Bug,10,8,Carol,10
SP0666,31,28,90.32,7,52,2,-5,1,Carol,39,33,22,8,4,150.0,1,ISS0666,Task,Low,2,5,Refactor code,11,52,39,4,1,0,Improve performance,User request,Bug,17,2,David,21
SP0667,22,14,63.64,2,43,3,5,0,Alice,23,23,21,2,3,109.52,0,ISS0667,Story,Low,6,12,Update UI,9,34,30,2,0,0,Improve performance,New module,Performance,16,6,Alice,20
SP0668,20,12,60.0,8,58,1,2,0,Alice,40,44,47,6,4,93.62,0,ISS0668,Task,Low,4,6,Update UI,6,22,36,1,4,0,Improve performance,New module,Performance,6,4,Carol,5
SP0669,52,35,67.31,3,53,0,4,0,Alice,22,14,21,8,3,66.67,0,ISS0669,Task,High,5,8,Refactor code,14,48,38,4,4,0,Fix bug,User request,Refactor,14,3,David,19
